embedding_model,embedding_dim,config_name,chunksize,chunkoverlap,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,llm_max_new_tokens,inference_time,audience_type,question_num,question,context,response,cleaned_response
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,47,"What categories are the listed companies classified into, and what are some examples of tasks that can be performed in relation to text extraction, generation, rewriting, and chat services based on the given content?","A
G
Compare
input to FAQs
B
Query rewrite
• Paraphrase, clarify
• Add synonyms
• Boost concepts
C
Search API
• Find relevant topics
D
Post-process results
• Re-rank
• Filter
D
Content API
• Get text of selected topics
E
Generate
• Create grounded prompt
• Prompt multiple models
• Select best answer
F
Post-process output
• Add links to source topics
• Format (HTML)
G
Logging
• Save diagnostic and
processing details
• Send summary to team
monitoring Slack channel
• Send data to evaluation tool
H

Technical Writing
Content Writing
The generated content should avoid bias toward certain
genders, professions, regions, etc.
Style Transferring
The style of the content should be consistent with the
language style specified in the instructions.
Fiction
Content Writing
The perspective should remain consistent with the out-
line or previous content.
Outlining
The global outline should not be too brief or general,
omitting key plot points.
Marketing Writng
Content Writing

training data. For example, this helps LLM-based chatbots access internal company data or generate responses based on authoritative sources.

training data. For example, this helps LLM-based chatbots access internal company data or generate responses based on authoritative sources.

XRICL‡§
SYNCHROMESH‡§
RESDSQL§
REFSQL‡§
CodeICL§
MURRE∥¶
StackSpotAI‡§
E&V
Code4UIE§
De-fine‡∥
ImputBlaster¶
RAG for Knowledge
Knowledge Base QA
Knowledge-augmented Open-domain QA
Table for QA
Others
CBR-KBQA‡§∥
TIARA†‡§
Keqing†‡§
RNG-KBQA‡∥
ReTraCk§
SKP†‡§
UniK-QA†‡
KG-FiD‡
GRAPE‡
SKURG†‡
KnowledGPT‡
EFSUM§
EfficientQA‡
CORE§
Convinse†‡
RINK‡§
T-RAG‡§
StructGPT‡
GRetriever§
SURGE§
K-LaMP
RHO∥
RAG for 3D
Text-to-3D
ReMoDiffuse†‡
AMD†
RAG for Image
Image Generation
Image Captioning
Others
RetrieveGAN‡","The provided context does not contain sufficient information about the specific categories the listed companies are classified into, nor does it detail tasks related to text extraction, generation, rewriting, or chat services. The context primarily focuses on a workflow involving query processing, search APIs, content generation, and logging, as well as guidelines for technical and content writing. It also mentions RAG (Retrieval-Augmented Generation) frameworks and their applications in knowledge-based QA, 3D generation, and image-related tasks, but does not provide implementation details or methodologies for the requested tasks.","The provided context does not contain sufficient information about the specific categories the listed companies are classified into, nor does it detail tasks related to text extraction, generation, rewriting, or chat services. The context primarily focuses on a workflow involving query processing, search APIs, content generation, and logging, as well as guidelines for technical and content writing. It also mentions RAG (Retrieval-Augmented Generation) frameworks and their applications in knowledge-based QA, 3D generation, and image-related tasks, but does not provide implementation details or methodologies for the requested tasks."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,48,What criteria were used to select labelers to ensure they can effectively detect and rate sensitive content?,"stration on a 1-7 Likert scale, and computed an average “demonstration score” for each
labeler.
4. Self-assessed ability to identify sensitive speech for different groups. We wanted to
select a team of labelers that had collectively were able to identify sensitive content in a
broad range of areas. For legal reasons, we can’t hire contractors based on demographic
criteria. Thus, we had labelers answer the question: “For what topics or cultural groups

criteria. Thus, we had labelers answer the question: “For what topics or cultural groups
are you comfortable identifying sensitive speech?” and used this as part of our selection
process.
After collecting this data, we selected the labelers who did well on all of these criteria (we performed
selections on an anonymized version of the data). Since the fourth criteria is subjective, we ultimately
chose labelers subjectively according to these criteria, though we had soft cutoffs at 75% agreement

2020; Wu et al., 2021), our inputs span a much broader range of tasks, and can occasionally include
controversial and sensitive topics. Our aim was to select a group of labelers who were sensitive to the
preferences of different demographic groups, and who were good at identifying outputs that were
potentially harmful. Thus, we conducted a screening test designed to measure labeler performance
on these axes. We selected labelers who performed well on this test; for more information about our

language prompts submitted to language models, some of which may be sensitive in nature. Thus, we
conducted a screening process to select labelers who showed a high propensity to detect and respond
to sensitive content.
More speciﬁcally, from an initial pool of labeler candidates, we selected our training labelers
according to the following criteria:
1. Agreement on sensitive speech ﬂagging. We created a dataset of prompts and completions,

doing so requires making some difﬁcult design decisions that we leave to future work; see Section 5.4
for more discussion). However, in our ﬁnal evaluations we asked labelers prioritize truthfulness and
harmlessness (since this is what we really care about).
As in Stiennon et al. (2020), we collaborate closely with labelers over the course of the project. We
have an onboarding process to train labelers on the project, write detailed instructions for each task","The selection of labelers to ensure effective detection and rating of sensitive content was based on the following criteria: **1. Agreement on sensitive speech flagging**, where labelers were evaluated on their ability to identify sensitive content in a dataset of prompts and completions, with a soft cutoff at 75% agreement; **2. Self-assessed ability to identify sensitive speech for different groups**, assessed through labelers' responses to the question, “For what topics or cultural groups are you comfortable identifying sensitive speech?”; and **3. Performance on a screening test** designed to measure sensitivity to demographic preferences and identification of potentially harmful outputs. Labelers were selected subjectively based on these criteria, with anonymized data used to ensure fairness in the selection process. Implementation details included creating a dataset of sensitive prompts and completions, conducting a Likert-scale demonstration test, and prioritizing truthfulness and harmlessness in final evaluations.","The selection of labelers to ensure effective detection and rating of sensitive content was based on the following criteria: 1. Agreement on sensitive speech flagging, where labelers were evaluated on their ability to identify sensitive content in a dataset of prompts and completions, with a soft cutoff at 75% agreement; 2. Self-assessed ability to identify sensitive speech for different groups, assessed through labelers' responses to the question, “For what topics or cultural groups are you comfortable identifying sensitive speech?”; and 3. Performance on a screening test designed to measure sensitivity to demographic preferences and identification of potentially harmful outputs. Labelers were selected subjectively based on these criteria, with anonymized data used to ensure fairness in the selection process. Implementation details included creating a dataset of sensitive prompts and completions, conducting a Likert-scale demonstration test, and prioritizing truthfulness and harmlessness in final evaluations."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,50,How do the evaluation metrics used in a model contribute to the overall quality and reliability of the generated responses?,"the model response, as a way of interpreting where
the model’s knowledge came from. We then mea-
sure four axes of model performance by posing the
following questions to the annotators:
• Consistency: Does the response 1) make
sense in the context of the conversation; 2)
make sense in and of itself?
• Engagingness: Are you engaged by the re-
sponse? Do you want to continue the conver-
sation?
• Knowledgeable: Does the response contain
some knowledgeable, correct information?

answer relevance, negative rejection, information integration,
and counterfactual robustness are important for evaluating the
quality of generation.

C. Evaluation Aspects
Contemporary evaluation practices of RAG models empha-
size three primary quality scores and four essential abilities,
which collectively inform the evaluation of the two principal
targets of the RAG model: retrieval and generation.
1) Quality Scores: Quality scores include context rele-
vance, answer faithfulness, and answer relevance. These qual-
ity scores evaluate the efficiency of the RAG model from
different perspectives in the process of information retrieval

specific metrics [160]. Despite this, there is a notable paucity
of research dedicated to evaluating the distinct characteristics
of RAG models.The main evaluation objectives include:
Retrieval Quality. Evaluating the retrieval quality is crucial
for determining the effectiveness of the context sourced by
the retriever component. Standard metrics from the domains
of search engines, recommendation systems, and information
retrieval systems are employed to measure the performance of

See the results in Rae et al. (2021) which analyzes models
trained on the same text corpus.
Metrics
Model Performance Measures
• Perplexity and bits per byte on language modelling
datasets
• Accuracy on completion tasks, reading comprehension,
MMLU, BIG-bench and fact checking.
• Exact match accuracy for question answering.
• Generation toxicity from Real Toxicity Prompts (RTP)
alongside toxicity classiﬁcation accuracy.
• Gender and occupation bias. Test include comparing","The evaluation metrics used in the model contribute to the overall quality and reliability of generated responses by assessing multiple dimensions of performance, including **consistency**, **engagingness**, **knowledgeability**, **context relevance**, **answer faithfulness**, and **answer relevance**. These metrics are implemented through annotator-based questions and standard benchmarks from search engines, recommendation systems, and information retrieval systems, ensuring the model's retrieval and generation components function effectively. Additionally, technical measures such as **perplexity**, **bits per byte**, **accuracy on completion tasks**, **exact match accuracy for question answering**, and **generation toxicity** are employed to quantitatively evaluate language modeling, task performance, and bias mitigation. Collectively, these methodologies provide a comprehensive framework for assessing the model's ability to produce coherent, engaging, and factually accurate responses while minimizing undesirable attributes like toxicity and bias.","The evaluation metrics used in the model contribute to the overall quality and reliability of generated responses by assessing multiple dimensions of performance, including consistency, engagingness, knowledgeability, context relevance, answer faithfulness, and answer relevance. These metrics are implemented through annotator-based questions and standard benchmarks from search engines, recommendation systems, and information retrieval systems, ensuring the model's retrieval and generation components function effectively. Additionally, technical measures such as perplexity, bits per byte, accuracy on completion tasks, exact match accuracy for question answering, and generation toxicity are employed to quantitatively evaluate language modeling, task performance, and bias mitigation. Collectively, these methodologies provide a comprehensive framework for assessing the model's ability to produce coherent, engaging, and factually accurate responses while minimizing undesirable attributes like toxicity and bias."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,51,How do the datasets encourage the application of common-sense reasoning and entailment recognition in natural language processing tasks?,"ing the dataset CNN/DM as an example, it provides
articles and their summaries.
• Reading comprehension: The reading compre-
hension task requires generating an answer to a
question using information from a given context.
It necessitates a deep understanding of the text’s
context and semantics, enabling search engines to
more accurately rank the relevance of retrieved doc-
uments based on this nuanced comprehension. We
use the following six datasets: SQuAD (Rajpurkar

datasets are designed to capture tasks that are easy to evaluate with automatic metrics, such as
classiﬁcation, question answering, and to a certain extent summarization and translation. However,
classiﬁcation and QA are only a small part (about 18%) of what API customers use our language
models for, whereas open-ended generation and brainstorming consist of about 57% of our prompt
dataset according to labelers (see Table 1). Second, it can be difﬁcult for public NLP datasets to

context through a variety of techniques - including vector search, keyword search, text-to-SQL - and feeds this context into the language model to generate responses. The approach improves factual accuracy, supports domain-specific customization, enables citation of sources, and allows for more updated information without retraining the model itself.

These models acquire predictive power regarding syntax, semantics, and ontologies inherent in human language corpora, but they also inherit inaccuracies and biases present in the data they are trained on.

challenge dataset for reading comprehension. Association for Computational Linguistics, July
2017.
[17] N. Kandpal, H. Deng, A. Roberts, E. Wallace, and C. Raffel. Large language models struggle to
learn long-tail knowledge. In International Conference on Machine Learning, pages 15696–
15707. PMLR, 2023.
[18] T. Kwiatkowski, J. Palomaki, O. Redfield, M. Collins, A. Parikh, C. Alberti, D. Epstein,
I. Polosukhin, M. Kelcey, J. Devlin, K. Lee, K. N. Toutanova, L. Jones, M.-W. Chang, A. Dai,","The provided context does not contain sufficient information about how the datasets encourage the application of common-sense reasoning and entailment recognition in natural language processing tasks. The context primarily discusses the use of datasets for reading comprehension, summarization, and other NLP tasks, but does not explicitly address common-sense reasoning or entailment recognition.","The provided context does not contain sufficient information about how the datasets encourage the application of common-sense reasoning and entailment recognition in natural language processing tasks. The context primarily discusses the use of datasets for reading comprehension, summarization, and other NLP tasks, but does not explicitly address common-sense reasoning or entailment recognition."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,52,What metrics are used to evaluate the quality of translations and summaries in the dataset examples provided?,"ing the dataset CNN/DM as an example, it provides
articles and their summaries.
• Reading comprehension: The reading compre-
hension task requires generating an answer to a
question using information from a given context.
It necessitates a deep understanding of the text’s
context and semantics, enabling search engines to
more accurately rank the relevance of retrieved doc-
uments based on this nuanced comprehension. We
use the following six datasets: SQuAD (Rajpurkar

text, ﬁgures, or tables, and they will be evaluated
against labeled evidence spans.
Evaluation metrics
As an automatic proxy for
the measure of correctness of all types of answers,
we use the span-level F1 measure proposed by Ra-
jpurkar et al. (2016). We convert answers that
are multiple selected spans into single comma-
separated strings. For questions with multiple ref-
erence answers, we compute the max span-F1 of
the predictions over all the references. We evaluate

We evaluate on a large subset of the tasks presented in Rae et al. (2021), shown in Table 5. As
the focus of this work is on optimal model scaling, we included a large representative subset, and
introduce a few new evaluations to allow for better comparison to other existing large models. The
evaluation details for all tasks are the same as described in Rae et al. (2021).
4.2.1. Language modelling
pubmed_abstracts
nih_exporter
uspto_backgrounds
pubmed_central
pile_cc
bookcorpus2
stackexchange
opensubtitles

How: A large scale text summarization dataset.
Tom Kwiatkowski, Jennimaria Palomaki, Olivia Red-
field, Michael Collins, Ankur Parikh, Chris Alberti,
Danielle Epstein, Illia Polosukhin, Jacob Devlin, Ken-
ton Lee, et al. 2019. Natural questions: a benchmark
for question answering research. TACL.
Omer Levy, Minjoon Seo, Eunsol Choi, and Luke Zettle-
moyer. 2017. Zero-shot relation extraction via read-
ing comprehension. In Proc. of CoNLL.
Patrick Lewis, Yuxiang Wu, Linqing Liu, Pasquale Min-

See the results in Rae et al. (2021) which analyzes models
trained on the same text corpus.
Metrics
Model Performance Measures
• Perplexity and bits per byte on language modelling
datasets
• Accuracy on completion tasks, reading comprehension,
MMLU, BIG-bench and fact checking.
• Exact match accuracy for question answering.
• Generation toxicity from Real Toxicity Prompts (RTP)
alongside toxicity classiﬁcation accuracy.
• Gender and occupation bias. Test include comparing","The provided context does not contain sufficient information about the specific metrics used to evaluate the quality of translations and summaries. The context primarily discusses evaluation metrics for tasks such as reading comprehension, language modeling, question answering, and bias detection, but does not explicitly mention metrics for translation or summarization quality. For summarization, the CNN/DM dataset is referenced, but no specific evaluation metrics (e.g., ROUGE scores) are provided. Similarly, translation evaluation metrics are not discussed.","The provided context does not contain sufficient information about the specific metrics used to evaluate the quality of translations and summaries. The context primarily discusses evaluation metrics for tasks such as reading comprehension, language modeling, question answering, and bias detection, but does not explicitly mention metrics for translation or summarization quality. For summarization, the CNN/DM dataset is referenced, but no specific evaluation metrics (e.g., ROUGE scores) are provided. Similarly, translation evaluation metrics are not discussed."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,53,What are the implications of adding updates on the pretraining data during the fine-tuning phase of model development based on the observed performance of the models?,"Pre-training Data Issues#
The volume of the pre-training data corpus is enormous, as it is supposed to represent world knowledge in all available written forms. Data crawled from the public Internet is the most common choice and thus out-of-date, missing, or incorrect information is expected. As the model may incorrectly memorize this information by simply maximizing the log-likelihood, we would expect the model to make mistakes.
Fine-tuning New Knowledge#

ity of its training data, and it can be further improved by fine-tuning with
domain-specific knowledge. Fine-tuning involves retraining the model with
specialized datasets, allowing it to internalize specific organizational knowl-
edge for more precise and relevant responses. This process keeps the model
updated and tailored to the user’s needs while maintaining privacy.
5
Preliminary Evaluation of the Guide
5.1
Feedback Process Overview

Many methods could be tried to further decrease the models’ propensity to generate toxic, biased,
or otherwise harmful outputs. For example, one could use an adversarial set-up where labelers ﬁnd
the worst-case behaviors of the model, which are then labeled and added to the dataset (Dinan et al.,
2019b). One could also combine our method with ways of ﬁltering the pretraining data (Ngo et al.,
2021), either for training the initial pretrained models, or for the data we use for our pretraining

such as improved explainability, faithfulness, and controlla-
bility in generation (§A).
D.2. Taking an existing model (e.g. vanilla CM3) and
finetune it with retrieval-augmentation, instead of
training the retrieval-augmented model (RA-CM3)
from scratch
In practice, finetuning from the vanilla model can save com-
pute for training RA-CM3 and is useful. The reason we
trained RA-CM3 and vanilla CM3 both from scratch in our
main experiments was to make a fair comparison between

Fine-tuning New Knowledge#
Fine-tuning a pre-trained LLM via supervised fine-tuning and RLHF is a common technique for improving certain capabilities of the model like instruction following. Introducing new knowledge at the fine-tuning stage is hard to avoid.","The provided context does not contain sufficient information about the specific implications of adding updates on the pretraining data during the fine-tuning phase based on observed model performance. However, it does mention that fine-tuning involves retraining the model with specialized datasets to internalize domain-specific knowledge, keeping the model updated and tailored to user needs while maintaining privacy. Additionally, it notes that introducing new knowledge during fine-tuning is hard to avoid and can improve capabilities like instruction following, often achieved through supervised fine-tuning and RLHF. The context also suggests that methods like adversarial setups or filtering pretraining data can be used to mitigate harmful outputs, but it does not directly link these to the implications of updating pretraining data during fine-tuning.","The provided context does not contain sufficient information about the specific implications of adding updates on the pretraining data during the fine-tuning phase based on observed model performance. However, it does mention that fine-tuning involves retraining the model with specialized datasets to internalize domain-specific knowledge, keeping the model updated and tailored to user needs while maintaining privacy. Additionally, it notes that introducing new knowledge during fine-tuning is hard to avoid and can improve capabilities like instruction following, often achieved through supervised fine-tuning and RLHF. The context also suggests that methods like adversarial setups or filtering pretraining data can be used to mitigate harmful outputs, but it does not directly link these to the implications of updating pretraining data during fine-tuning."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,54,"How do the capabilities of different AI models compare in terms of following explicit constraints and minimizing hallucinations, as evidenced by metadata ratings?","We additionally allow annotators to mark if they
cannot determine whether the model response is
knowledgeable or a hallucination (“unclear”).
The evaluation results are shown in Table 3. We
ﬁrst see that hallucination rates drop dramatically
for retrieval-augmented models, while knowledge-
ability rates skyrocket. These results support our
main claim that our models reduce hallucination
in conversations. We show example model out-
puts in Table 4.
An interesting result here is that RAG-Token

The evaluation framework for the FactualityPrompt benchmark.(Image source: Lee, et al. 2022)

Given the model continuation and paired Wikipedia text, two evaluation metrics for hallucination are considered:

The troubling emergence of hallucination in large language models–an extensive definition,
quantification, and prescriptive remediations. arXiv preprint arXiv:2310.04988, 2023.
[28] T. Schick, J. Dwivedi-Yu, R. Dessi, R. Raileanu, M. Lomeli, L. Zettlemoyer, N. Cancedda, and
T. Scialom. Toolformer: Language models can teach themselves to use tools. arXiv, 2023.
[29] K. Sun, Y. E. Xu, H. Zha, Y. Liu, and X. L. Dong. Head-to-Tail: How knowledgeable are

1.3B
6B
175B
0.6
0.7
0.8
0.9
Prevalence
Attempts correct instruction
Model
PPO-ptx
PPO
SFT
GPT
(prompted)
GPT
1.3B
6B
175B
0.80
0.85
0.90
0.95
Appropriate for customer assistant
1.3B
6B
175B
0.2
0.4
0.6
Follows explicit constraints
1.3B
6B
175B
Model size
0
0.2
0.4
0.6
Hallucinations
Figure 30: Metadata ratings as a function of model type and model size
E.4
Likert scores
In Figure 31, we show Likert scores for each of our models on our prompt distribution. The results

These empirical results from Gekhman et al. (2024) point out the risk of using supervised fine-tuning for updating LLMs’ knowledge.
Hallucination Detection#
Retrieval-Augmented Evaluation#","The provided context indicates that larger model sizes (175B) generally exhibit lower hallucination rates and higher adherence to explicit constraints compared to smaller models (1.3B and 6B). This is evidenced by the metadata ratings shown in Figure 30, where hallucination rates decrease and the ability to follow explicit constraints increases with model size. Additionally, retrieval-augmented models (RAG-Token) demonstrate a dramatic drop in hallucination rates and a significant increase in knowledgeability, supporting the claim that these models reduce hallucinations in conversations. The evaluation framework includes metrics such as hallucination detection and retrieval-augmented evaluation, with annotators able to mark responses as ""unclear"" if they cannot determine factuality. These results are based on empirical evaluations from Gekhman et al. (2024) and Lee et al. (2022), utilizing benchmarks like FactualityPrompt.","The provided context indicates that larger model sizes (175B) generally exhibit lower hallucination rates and higher adherence to explicit constraints compared to smaller models (1.3B and 6B). This is evidenced by the metadata ratings shown in Figure 30, where hallucination rates decrease and the ability to follow explicit constraints increases with model size. Additionally, retrieval-augmented models (RAG-Token) demonstrate a dramatic drop in hallucination rates and a significant increase in knowledgeability, supporting the claim that these models reduce hallucinations in conversations. The evaluation framework includes metrics such as hallucination detection and retrieval-augmented evaluation, with annotators able to mark responses as ""unclear"" if they cannot determine factuality. These results are based on empirical evaluations from Gekhman et al. (2024) and Lee et al. (2022), utilizing benchmarks like FactualityPrompt."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,55,How do human likert scores compare when evaluating PPO with different initial models based on the pretraining fraction?,"Pretraining
fraction 0
Pretraining
fraction 0.1
Pretraining
fraction 0.5
Pretraining
fraction 0
(2 epochs)
0
1
2
3
4
Likert score
Figure 37: Human likert scores for PPO with different init models.
57

3.5
4
4.5
5
1.3B
 
Pretrain mix
No pretrain mix
6B
175B
Likert
0.5e-5
1e-5
1.5e-5
2e-5
2.5e-5
0.5
0.6
0.7
0.8
0.5e-5
1e-5
1.5e-5
2e-5
2.5e-5
2.50e-6
2.75e-6
3e-6
3.25e-6
3.50e-6
3.75e-6
Learning rate
Win rates against
175b SFT
Figure 38: Human evaluation metrics as a function of learning rates.
E.9
Learning rate optimization for PPO models
For both 1.3B and 6B models, we scan the learning rate in log-linear space, from 2.55e-6 to 2.55e-5,

coefﬁcient properly. In Figure 36, we show the human likert score as a function of the KL reward
coefﬁcient. Both 0 and 2 for KL reward coefﬁcient result in poor performance. The optimal value is
around 0.01 and 0.02.
E.8
PPO init models
We experimented with a few variants of the SFT models as the PPO’s init model, including training
on the human demonstration data for one and two epochs, with 0%, 10%, and 50% pretraining data

for both PPO with and without the pretraining data mix. All runs with learning rate greater than
8.05e-6 diverged, for PPO models without pretraining data mix. For the 175B models, we did similar
experiments with two learning rates of 2.55e-6 and 3.74e-06, due to compute constraints. Figure 38
shows the human evaluation results. PPO with pretraining data mix appears to be less sensitive to
change of the learning rate. Based on these results, we picked the checkpoints with the highest likert

on the human demonstration data for one and two epochs, with 0%, 10%, and 50% pretraining data
mix. As shown in Figure 37, the only setting stands out is with 10% pretraining data mix. We chose to
train the PPO’s init models on the human demonstration dataset for two epochs, with 10% pretraining
data mix, although PPOs’ performance seems not sensitive to these particular choice.
56","Human Likert scores for PPO models initialized with different pretraining fractions (0%, 10%, and 50%) were evaluated, as shown in Figure 37. The results indicate that the setting with a 10% pretraining data mix stands out as the optimal choice, despite PPO performance appearing relatively insensitive to this specific parameter. The experiments involved training the PPO’s initial models on human demonstration data for one and two epochs, with varying pretraining fractions. For the 175B models, due to compute constraints, experiments were conducted with learning rates of 2.55e-6 and 3.74e-06. The final selection was based on checkpoints with the highest Likert scores, leading to the choice of a 10% pretraining data mix for the PPO’s init models.","Human Likert scores for PPO models initialized with different pretraining fractions (0%, 10%, and 50%) were evaluated, as shown in Figure 37. The results indicate that the setting with a 10% pretraining data mix stands out as the optimal choice, despite PPO performance appearing relatively insensitive to this specific parameter. The experiments involved training the PPO’s initial models on human demonstration data for one and two epochs, with varying pretraining fractions. For the 175B models, due to compute constraints, experiments were conducted with learning rates of 2.55e-6 and 3.74e-06. The final selection was based on checkpoints with the highest Likert scores, leading to the choice of a 10% pretraining data mix for the PPO’s init models."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,59,What methodologies can be employed to test the reliability and accuracy of AI-generated responses to prompts with varying levels of obscurity?,"our data, based on their performance on a screening test (see Section 3.4 and Appendix B.1 for more
details). We then collect a dataset of human-written demonstrations of the desired output behavior
on (mostly English) prompts submitted to the OpenAI API3 and some labeler-written prompts, and
use this to train our supervised learning baselines. Next, we collect a dataset of human-labeled
comparisons between outputs from our models on a larger set of API prompts. We then train a reward

with detecting hallucination when using standard
prompting strategies (Li et al., 2023; Azaria and
Mitchell, 2023). Other approaches rely on linking
the generated responses to facts from an external
knowledge base (Min et al., 2023), but this is not
always possible.
Yet another strategy is to inspect the probabili-
ties assigned to individual tokens, where we would
expect the model to be less confident in halluci-
nated answers than in factual ones. For instance,

2. Agreement on rankings. We take prompts submitted to our API, and several model
completions, and have labelers rank the completions by overall quality. We measure their
agreement with researcher labels.
3. Sensitive demonstration writing. We created a small set of sensitive prompts, where
responding to the outputs appropriately would require nuance. We then rated each demon-
stration on a 1-7 Likert scale, and computed an average “demonstration score” for each
labeler.

include methods such as observed user behaviour, test collections, precision and recall, and scores from prepared benchmark test sets.

value of 0 to missing answers.
Auto-evaluators. We computed the accuracy and F1 for the two auto-evaluators for the accurate,
incorrect, and missing examples in the public test set, respectively. Here, we considered human-eval
labels as the ground truth. Table 10 shows both models attain reasonable accuracy and F1 scores as
an evaluator compared to human evaluation.
Auto-eval prompt. The prompt we used in the auto-eval is similar to the following. We did not","The provided context does not contain sufficient information about methodologies to test the reliability and accuracy of AI-generated responses to prompts with varying levels of obscurity. However, it does mention strategies for detecting hallucination, such as inspecting token probabilities where lower confidence might indicate hallucinated answers, and linking generated responses to external knowledge bases. Additionally, it references the use of human-labeled comparisons and rankings of model completions by overall quality, as well as sensitive demonstration writing tests rated on a Likert scale. These methods are more focused on evaluating model outputs and labeler performance rather than directly testing AI response reliability across obscurity levels.","The provided context does not contain sufficient information about methodologies to test the reliability and accuracy of AI-generated responses to prompts with varying levels of obscurity. However, it does mention strategies for detecting hallucination, such as inspecting token probabilities where lower confidence might indicate hallucinated answers, and linking generated responses to external knowledge bases. Additionally, it references the use of human-labeled comparisons and rankings of model completions by overall quality, as well as sensitive demonstration writing tests rated on a Likert scale. These methods are more focused on evaluating model outputs and labeler performance rather than directly testing AI response reliability across obscurity levels."
multi-qa-mpnet-base-dot-v1,768,research_prompt_48,512,100,5,Cohere,0.2,0.95,True,1.1,200,220.451639,research,60,"How does the subjective nature of human preferences influence the evaluation of chatbot task performance, and what are potential methods for addressing this challenge?","Evaluation
We report moderate agreement among human annotators (Fleiss κ = 0.42) with
additional deterioration when comparing two strong systems. This points to limitations in the
current benchmarks and human evaluation protocols for chatbot task performance. When manually
comparing generations from ChatGPT and Guanaco 65B on the Vicuna benchmark, we find that
subjective preferences start to play an important role as the authors of this paper disagreed on the

subsampled) on chatbot performance, even when both are meant to support instruction following
generalization. Second, we show that strong Massive Multitask Language Understanding (MMLU)
benchmark performance does not imply strong Vicuna chatbot benchmark performance and vice
versa—in other words, dataset suitability matters more than size for a given task.
Furthermore, we also provide a extensive analysis of chatbot performance that uses both human

chatbot performance as discussed in .
C
Human Evaluation
We conduct a human evaluation with the same wording given to GPT-4 in the original Vicuna
evaluation [10], adjusted for an Amazon Mechanical Turk form as show in Figure 5.
D
Pairwise Evaluation with GPT-4
While we found that the GPT-4 evaluation gave different results depend on which system was
presented first, when averaged over both options the pairwise results were well-ordered. The

many preferred responses. Future work should investigate approaches to mitigate these problems
drawing from disciplines that developed mechanisms to deal with subjective preferences, such as
Human-Computer Interaction and Psychology.
In our analysis, we also find that automated evaluation systems have noticeable biases. For example,
we observe strong order effects with GPT-4 assigning higher scores to the system appearing first in its

Human Evaluation
While recent work indicates generative models can be effectively employed
for system evaluations [19], the reliability GPT-4 ratings to assess chatbot performance is, to our
knowledge, yet to be proven to correlate with human judgments. Therefore, we run two parallel
human evaluations on the Vicuna benchmark matching both automated evaluation protocols described
above. We use Amazon Mechanical Turk (AMT) and get two human annotators for comparisons to","The subjective nature of human preferences significantly impacts chatbot task performance evaluation, as evidenced by disagreements among authors when comparing ChatGPT and Guanaco 65B on the Vicuna benchmark. This subjectivity leads to moderate inter-annotator agreement (Fleiss κ = 0.42) and further deteriorates when evaluating strong systems. To address this challenge, the context suggests drawing from disciplines like Human-Computer Interaction and Psychology, which have developed mechanisms to handle subjective preferences. Additionally, the implementation of pairwise evaluations with GPT-4, despite showing order effects, provides well-ordered results when averaged over both presentation options. Human evaluations conducted via Amazon Mechanical Turk (AMT) with multiple annotators are also employed to mitigate subjectivity, ensuring more reliable comparisons by matching automated evaluation protocols.","The subjective nature of human preferences significantly impacts chatbot task performance evaluation, as evidenced by disagreements among authors when comparing ChatGPT and Guanaco 65B on the Vicuna benchmark. This subjectivity leads to moderate inter-annotator agreement (Fleiss κ = 0.42) and further deteriorates when evaluating strong systems. To address this challenge, the context suggests drawing from disciplines like Human-Computer Interaction and Psychology, which have developed mechanisms to handle subjective preferences. Additionally, the implementation of pairwise evaluations with GPT-4, despite showing order effects, provides well-ordered results when averaged over both presentation options. Human evaluations conducted via Amazon Mechanical Turk (AMT) with multiple annotators are also employed to mitigate subjectivity, ensuring more reliable comparisons by matching automated evaluation protocols."
